EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
10089496,GASTON CO., ,05/26/1984,1945,Hail,.75, ,0,0,0,0,NC,CST, , ,C,71,T,0,0, , ,0,0,0, ,0, , ,05/26/1984,1945,35.35,-81.10, , ,"","",375
10089497,MECKLENBURG CO., ,05/26/1984,1945,Hail,.75, ,0,0,0,0,NC,CST, , ,C,119,T,0,0, , ,0,0,0, ,0, , ,05/26/1984,1945,35.43,-80.88, , ,"","",376
10089501,ALAMANCE CO., ,05/29/1984,1650,Hail,.75, ,0,0,0,0,NC,CST, , ,C,1,RPT,0,0, , ,0,0,0, ,0, , ,05/29/1984,1650,36.03,-79.38, , ,"","",377
10089508,ONSLOW CO., ,06/15/1984,1550,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,133,NG,0,0, , ,0,0,0, ,0, , ,06/15/1984,1550,34.75,-77.42, , ,"","",378
10090080,MECKLENBURG CO., ,06/20/1984,1600,Hail,.75, ,0,0,0,0,NC,CST, , ,C,119,T,0,0, , ,0,0,0, ,0, , ,06/20/1984,1600,35.23,-80.85, , ,"","",379
10090088,ROCKINGHAM CO., ,07/10/1984,1545,Hail,.75, ,0,0,0,0,NC,CST, , ,C,157,T,0,0, , ,0,0,0, ,0, , ,07/10/1984,1545,36.38,-79.80, , ,"","",380
10090111,FORSYTH CO., ,07/25/1984,1540,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,67,MT,0,0, , ,0,0,0, ,0, , ,07/25/1984,1540,36.08,-80.23, , ,"","",381
10090128,CALDWELL CO., ,08/30/1984,1300,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,27,AT,0,0, , ,0,0,0, ,0, , ,08/30/1984,1300,35.92,-81.55, , ,"","",382
10090131,DAVIDSON CO., ,08/30/1984,1444,Hail,.75, ,0,0,0,0,NC,CST, , ,C,57,AT,0,0, , ,0,0,0, ,0, , ,08/30/1984,1444,35.93,-80.27, , ,"","",383
10090132,DAVIDSON CO., ,08/30/1984,1500,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,57,T,0,0, , ,0,0,0, ,0, , ,08/30/1984,1500,35.93,-80.27, , ,"","",384
10090136,DUPLIN CO., ,09/04/1984,1415,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,61,LCO,0,0, , ,0,0,0, ,0, , ,09/04/1984,1415,34.93,-78.00, , ,"","",385
10090137,ROBESON CO., ,09/04/1984,1415,Hail,.75, ,0,0,0,0,NC,CST, , ,C,155,AT,0,0, , ,0,0,0, ,0, , ,09/04/1984,1415,34.55,-79.17, , ,"","",386
10090138,ROBESON CO., ,09/04/1984,1430,Hail,.75, ,0,0,0,0,NC,CST, , ,C,155,T,0,0, , ,0,0,0, ,0, , ,09/04/1984,1430,34.55,-79.17, , ,"","",387
10090139,ROBESON CO., ,09/04/1984,1435,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,155,AT,0,0, , ,0,0,0, ,0, , ,09/04/1984,1435,34.62,-79.00, , ,"","",388
10090143,DUPLIN CO., ,09/15/1984,1545,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,61,AT,0,0, , ,0,0,0, ,0, , ,09/15/1984,1545,34.73,-78.00, , ,"","",389
10091207,BLADEN CO., ,09/15/1984,1615,Hail,.75, ,0,0,0,0,NC,CST, , ,C,17,AT,0,0, , ,0,0,0, ,0, , ,09/15/1984,1615,34.65,-78.72, , ,"","",390
10091208,ONSLOW CO., ,09/15/1984,1700,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,133,T,0,0, , ,0,0,0, ,0, , ,09/15/1984,1700,34.75,-77.42, , ,"","",391
10091210,CARTERET CO., ,09/15/1984,1735,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,31,T,0,0, , ,0,0,0, ,0, , ,09/15/1984,1735,34.83,-76.77, , ,"","",392
10091211,CARTERET CO., ,09/15/1984,1830,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,31,AT,0,0, , ,0,0,0, ,0, , ,09/15/1984,1830,34.72,-76.70, , ,"","",393
10091212,CARTERET CO., ,09/15/1984,1830,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,31,AT,0,0, , ,0,0,0, ,0, , ,09/15/1984,1830,34.78,-76.50, , ,"","",394
10091221,DUPLIN CO., ,03/24/1985,1235,Hail,.75, ,0,0,0,0,NC,CST, , ,C,61,AT,0,0, , ,0,0,0, ,0, , ,03/24/1985,1235,34.95,-78.03, , ,"","",395
10091222,ROBESON CO., ,03/24/1985,1337,Hail,.75, ,0,0,0,0,NC,CST, , ,C,155,AT,0,0, , ,0,0,0, ,0, , ,03/24/1985,1337,34.62,-78.98, , ,"","",396
10091223,MOORE CO., ,03/24/1985,1340,Hail,.75, ,0,0,0,0,NC,CST, , ,C,125,R,0,0, , ,0,0,0, ,0, , ,03/24/1985,1340,35.32,-79.50, , ,"","",397
10091224,SCOTLAND CO., ,03/24/1985,1355,Hail,.75, ,0,0,0,0,NC,CST, , ,C,165,MT,0,0, , ,0,0,0, ,0, , ,03/24/1985,1355,34.77,-79.45, , ,"","",398
10091225,RICHMOND CO., ,03/24/1985,1400,Hail,.88, ,0,0,0,0,NC,CST, , ,C,153,R,0,0, , ,0,0,0, ,0, , ,03/24/1985,1400,35.00,-79.72, , ,"","",399
10091226,CHATHAM CO., ,03/24/1985,1405,Hail,.75, ,0,0,0,0,NC,CST, , ,C,37,MT,0,0, , ,0,0,0, ,0, , ,03/24/1985,1405,35.73,-79.47, , ,"","",400
10091227,CARTERET CO., ,03/24/1985,1410,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,31,AT,0,0, , ,0,0,0, ,0, , ,03/24/1985,1410,34.88,-76.65, , ,"","",401
10091228,ALAMANCE CO., ,03/24/1985,1445,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,1,AT,0,0, , ,0,0,0, ,0, , ,03/24/1985,1445,36.07,-79.40, , ,"","",402
10091229,ORANGE CO., ,03/24/1985,1520,Hail,.75, ,0,0,0,0,NC,CST, , ,C,135,AT,0,0, , ,0,0,0, ,0, , ,03/24/1985,1520,35.93,-79.12, , ,"","",403
10091230,ALAMANCE CO., ,03/24/1985,1545,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,1,R,0,0, , ,0,0,0, ,0, , ,03/24/1985,1545,36.08,-79.40, , ,"","",404
10091231,LEE CO., ,03/24/1985,1624,Hail,.75, ,0,0,0,0,NC,CST, , ,C,105,AT,0,0, , ,0,0,0, ,0, , ,03/24/1985,1624,35.50,-79.17, , ,"","",405
10091232,LEE CO., ,03/24/1985,1649,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,105,R,0,0, , ,0,0,0, ,0, , ,03/24/1985,1649,35.45,-79.07, , ,"","",406
10091233,HARNETT CO., ,03/24/1985,1705,Hail,.75, ,0,0,0,0,NC,CST, , ,C,85,R,0,0, , ,0,0,0, ,0, , ,03/24/1985,1705,35.42,-78.95, , ,"","",407
10091234,HARNETT CO., ,03/24/1985,1737,Hail,.75, ,0,0,0,0,NC,CST, , ,C,85,R,0,0, , ,0,0,0, ,0, , ,03/24/1985,1737,35.40,-78.83, , ,"","",408
10091235,DURHAM CO., ,03/24/1985,1805,Hail,.75, ,0,0,0,0,NC,CST, , ,C,63,AT,0,0, , ,0,0,0, ,0, , ,03/24/1985,1805,36.03,-78.80, , ,"","",409
10091236,VANCE CO., ,03/24/1985,2000,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,181,AT,0,0, , ,0,0,0, ,0, , ,03/24/1985,2000,36.23,-78.43, , ,"","",410
10091240,PENDER CO., ,04/16/1985,1130,Hail,.88, ,0,0,0,0,NC,CST, , ,C,141,AT,0,0, , ,0,0,0, ,0, , ,04/16/1985,1130,34.55,-77.93, , ,"","",411
10091241,CUMBERLAND CO., ,04/16/1985,1207,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,51,AT,0,0, , ,0,0,0, ,0, , ,04/16/1985,1207,35.07,-78.90, , ,"","",412
10091242,MOORE CO., ,04/16/1985,1215,Hail,.75, ,0,0,0,0,NC,CST, , ,C,125,AT,0,0, , ,0,0,0, ,0, , ,04/16/1985,1215,35.35,-79.42, , ,"","",413
10091244,CUMBERLAND CO., ,04/16/1985,1220,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,51,AT,0,0, , ,0,0,0, ,0, , ,04/16/1985,1220,34.95,-78.77, , ,"","",414
10091246,COLUMBUS CO., ,04/16/1985,1220,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,47,AT,0,0, , ,0,0,0, ,0, , ,04/16/1985,1220,34.27,-78.65, , ,"","",415
10091245,COLUMBUS CO., ,04/16/1985,1220,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,47,AT,0,0, , ,0,0,0, ,0, , ,04/16/1985,1220,34.32,-78.82, , ,"","",416
10091247,CUMBERLAND CO., ,04/16/1985,1253,Hail,.75, ,0,0,0,0,NC,CST, , ,C,51,AT,0,0, , ,0,0,0, ,0, , ,04/16/1985,1253,35.17,-79.00, , ,"","",417
10091248,CUMBERLAND CO., ,04/16/1985,1310,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,51,AT,0,0, , ,0,0,0, ,0, , ,04/16/1985,1310,35.07,-78.90, , ,"","",418
10091249,PENDER CO., ,04/16/1985,1315,Hail,.75, ,0,0,0,0,NC,CST, , ,C,141,AT,0,0, , ,0,0,0, ,0, , ,04/16/1985,1315,34.55,-78.10, , ,"","",419
10091250,FORSYTH CO., ,04/16/1985,1315,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,67,AT,0,0, , ,0,0,0, ,0, , ,04/16/1985,1315,36.17,-80.32, , ,"","",420
10091251,SAMPSON CO., ,04/16/1985,1410,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,163,AT,0,0, , ,0,0,0, ,0, , ,04/16/1985,1410,35.10,-78.33, , ,"","",421
10091252,WAKE CO., ,04/16/1985,1410,Hail,.88, ,0,0,0,0,NC,CST, , ,C,183,AT,0,0, , ,0,0,0, ,0, , ,04/16/1985,1410,35.82,-78.33, , ,"","",422
10091253,JOHNSTON CO., ,04/16/1985,1430,Hail,.75, ,0,0,0,0,NC,CST, , ,C,101,AT,0,0, , ,0,0,0, ,0, , ,04/16/1985,1430,35.50,-78.35, , ,"","",423
10091255,PENDER CO., ,04/16/1985,1440,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,141,AT,0,0, , ,0,0,0, ,0, , ,04/16/1985,1440,34.55,-78.05, , ,"","",424
10091256,WAYNE CO., ,04/16/1985,1459,Hail,.75, ,0,0,0,0,NC,CST, , ,C,191,S,0,0, , ,0,0,0, ,0, , ,04/16/1985,1459,35.45,-77.97, , ,"","",425
10091257,NEW HANOVER CO., ,04/16/1985,1507,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,129,AT,0,0, , ,0,0,0, ,0, , ,04/16/1985,1507,34.35,-77.90, , ,"","",426
10091258,EDGECOMBE CO., ,04/16/1985,1600,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,65,AT,0,0, , ,0,0,0, ,0, , ,04/16/1985,1600,36.05,-77.75, , ,"","",427
10091259,NEW HANOVER CO., ,04/16/1985,1609,Hail,.88, ,0,0,0,0,NC,CST, , ,C,129,AT,0,0, , ,0,0,0, ,0, , ,04/16/1985,1609,34.23,-77.93, , ,"","",428
10091260,EDGECOMBE CO., ,04/16/1985,1615,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,65,AT,0,0, , ,0,0,0, ,0, , ,04/16/1985,1615,35.93,-77.68, , ,"","",429
10091262,SURRY CO., ,05/15/1985,1300,Hail,.75, ,0,0,0,0,NC,CST, , ,C,171,AT,0,0, , ,0,0,0, ,0, , ,05/15/1985,1300,36.53,-80.87, , ,"","",430
10091263,LINCOLN CO., ,05/15/1985,1328,Hail,.75, ,0,0,0,0,NC,CST, , ,C,109,AT,0,0, , ,0,0,0, ,0, , ,05/15/1985,1328,35.47,-81.27, , ,"","",431
10091266,SURRY CO., ,05/15/1985,1415,Hail,.75, ,0,0,0,0,NC,CST, , ,C,171,AT,0,0, , ,0,0,0, ,0, , ,05/15/1985,1415,36.40,-80.72, , ,"","",432
10091269,IREDELL CO., ,05/15/1985,1440,Hail,.75, ,0,0,0,0,NC,CST, , ,C,97,AT,0,0, , ,0,0,0, ,0, , ,05/15/1985,1440,35.78,-80.90, , ,"","",433
10091270,ROWAN CO., ,05/15/1985,1450,Hail,.75, ,0,0,0,0,NC,CST, , ,C,159,AT,0,0, , ,0,0,0, ,0, , ,05/15/1985,1450,35.75,-80.68, , ,"","",434
10091273,GUILFORD CO., ,05/15/1985,1625,Hail,.75, ,0,0,0,0,NC,CST, , ,C,81,AT,0,0, , ,0,0,0, ,0, , ,05/15/1985,1625,36.10,-79.95, , ,"","",435
10091275,CLEVELAND CO., ,05/15/1985,1853,Hail,.75, ,0,0,0,0,NC,CST, , ,C,45,AT,0,0, , ,0,0,0, ,0, , ,05/15/1985,1853,35.25,-81.68, , ,"","",436
10091276,CLEVELAND CO., ,05/15/1985,1920,Hail,.75, ,0,0,0,0,NC,CST, , ,C,45,AT,0,0, , ,0,0,0, ,0, , ,05/15/1985,1920,35.30,-81.55, , ,"","",437
10091278,MECKLENBURG CO., ,05/15/1985,2110,Hail,.75, ,0,0,0,0,NC,CST, , ,C,119,AT,0,0, , ,0,0,0, ,0, , ,05/15/1985,2110,35.15,-80.95, , ,"","",438
10087883,MECKLENBURG CO., ,05/15/1985,2125,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,119,AT,0,0, , ,0,0,0, ,0, , ,05/15/1985,2125,35.23,-80.85, , ,"","",439
10087887,COLUMBUS CO., ,05/16/1985,1240,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,47,AT,0,0, , ,0,0,0, ,0, , ,05/16/1985,1240,34.32,-79.00, , ,"","",440
10087888,COLUMBUS CO., ,05/16/1985,1422,Hail,.75, ,0,0,0,0,NC,CST, , ,C,47,AT,0,0, , ,0,0,0, ,0, , ,05/16/1985,1422,34.15,-78.88, , ,"","",441
10087889,CUMBERLAND CO., ,05/16/1985,1445,Hail,.75, ,0,0,0,0,NC,CST, , ,C,51,R,0,0, , ,0,0,0, ,0, , ,05/16/1985,1445,35.17,-79.00, , ,"","",442
10087890,HOKE CO., ,05/16/1985,1445,Hail,.75, ,0,0,0,0,NC,CST, , ,C,93,AT,0,0, , ,0,0,0, ,0, , ,05/16/1985,1445,35.18,-79.22, , ,"","",443
10087891,CUMBERLAND CO., ,05/16/1985,1500,Hail,1.25, ,0,0,0,0,NC,CST, , ,C,51,AT,0,0, , ,0,0,0, ,0, , ,05/16/1985,1500,34.97,-78.95, , ,"","",444
10087892,ROBESON CO., ,05/16/1985,1510,Hail,.75, ,0,0,0,0,NC,CST, , ,C,155,AT,0,0, , ,0,0,0, ,0, , ,05/16/1985,1510,34.85,-79.13, , ,"","",445
10087893,ROBESON CO., ,05/16/1985,1530,Hail,.88, ,0,0,0,0,NC,CST, , ,C,155,AT,0,0, , ,0,0,0, ,0, , ,05/16/1985,1530,34.82,-79.18, , ,"","",446
10087894,BRUNSWICK CO., ,05/16/1985,1607,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,19,AT,0,0, , ,0,0,0, ,0, , ,05/16/1985,1607,34.07,-78.15, , ,"","",447
10087896,MECKLENBURG CO., ,05/16/1985,1900,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,119,NG,0,0, , ,0,0,0, ,0, , ,05/16/1985,1900,35.23,-80.85, , ,"","",448
10087897,MECKLENBURG CO., ,05/16/1985,1923,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,119,AT,0,0, , ,0,0,0, ,0, , ,05/16/1985,1923,35.08,-80.90, , ,"","",449
10087898,MECKLENBURG CO., ,05/16/1985,1949,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,119,AT,0,0, , ,0,0,0, ,0, , ,05/16/1985,1949,35.23,-80.95, , ,"","",450
10087899,CARTERET CO., ,05/17/1985,1351,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,31,R,0,0, , ,0,0,0, ,0, , ,05/17/1985,1351,34.75,-76.88, , ,"","",451
10087900,CARTERET CO., ,05/17/1985,1430,Hail,.75, ,0,0,0,0,NC,CST, , ,C,31,R,0,0, , ,0,0,0, ,0, , ,05/17/1985,1430,34.70,-76.73, , ,"","",452
10087901,COLUMBUS CO., ,05/17/1985,1520,Hail,.75, ,0,0,0,0,NC,CST, , ,C,47,NG,0,0, , ,0,0,0, ,0, , ,05/17/1985,1520,34.20,-78.82, , ,"","",453
10087905,CUMBERLAND CO., ,05/22/1985,1435,Hail,.75, ,0,0,0,0,NC,CST, , ,C,51,AT,0,0, , ,0,0,0, ,0, , ,05/22/1985,1435,35.17,-79.00, , ,"","",454
10087906,SAMPSON CO., ,05/22/1985,1456,Hail,.75, ,0,0,0,0,NC,CST, , ,C,163,AT,0,0, , ,0,0,0, ,0, , ,05/22/1985,1456,34.80,-78.32, , ,"","",455
10087907,YADKIN CO., ,05/22/1985,1500,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,197,R,0,0, , ,0,0,0, ,0, , ,05/22/1985,1500,36.13,-80.67, , ,"","",456
10087909,WILKES CO., ,05/22/1985,1500,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,193,AT,0,0, , ,0,0,0, ,0, , ,05/22/1985,1500,36.25,-81.17, , ,"","",457
10087908,SURRY CO., ,05/22/1985,1500,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,171,R,0,0, , ,0,0,0, ,0, , ,05/22/1985,1500,36.32,-80.87, , ,"","",458
10087910,BLADEN CO., ,05/22/1985,1530,Hail,.75, ,0,0,0,0,NC,CST, , ,C,17,AT,0,0, , ,0,0,0, ,0, , ,05/22/1985,1530,34.72,-78.62, , ,"","",459
10087911,DUPLIN CO., ,05/22/1985,1542,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,61,AT,0,0, , ,0,0,0, ,0, , ,05/22/1985,1542,34.88,-78.05, , ,"","",460
10087912,SAMPSON CO., ,05/22/1985,1620,Hail,.75, ,0,0,0,0,NC,CST, , ,C,163,AT,0,0, , ,0,0,0, ,0, , ,05/22/1985,1620,34.78,-78.40, , ,"","",461
10087914,GUILFORD CO., ,05/22/1985,1700,Hail,2.50, ,0,0,0,0,NC,CST, , ,C,81,R,0,0, , ,0,0,0, ,0, , ,05/22/1985,1700,36.07,-79.80, , ,"","",462
10087917,RANDOLPH CO., ,05/22/1985,1800,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,151,AT,0,0, , ,0,0,0, ,0, , ,05/22/1985,1800,35.92,-79.97, , ,"","",463
10087916,ALAMANCE CO., ,05/22/1985,1800,Hail,2.00, ,0,0,0,0,NC,CST, , ,C,1,R,0,0, , ,0,0,0, ,0, , ,05/22/1985,1800,35.95,-79.38, , ,"","",464
10087918,ALAMANCE CO., ,05/22/1985,1817,Hail,.75, ,0,0,0,0,NC,CST, , ,C,1,MT,0,0, , ,0,0,0, ,0, , ,05/22/1985,1817,36.03,-79.33, , ,"","",465
10087919,ORANGE CO., ,05/22/1985,1900,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,135,AT,0,0, , ,0,0,0, ,0, , ,05/22/1985,1900,36.08,-79.12, , ,"","",466
10087921,ORANGE CO., ,05/22/1985,1915,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,135,AT,0,0, , ,0,0,0, ,0, , ,05/22/1985,1915,35.92,-79.07, , ,"","",467
10087928,ORANGE CO., ,05/23/1985,2010,Hail,.88, ,0,0,0,0,NC,CST, , ,C,135,AT,0,0, , ,0,0,0, ,0, , ,05/23/1985,2010,36.08,-79.12, , ,"","",468
10087937,ROCKINGHAM CO., ,06/03/1985,1400,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,157,AT,0,0, , ,0,0,0, ,0, , ,06/03/1985,1400,36.37,-79.67, , ,"","",469
10087939,GUILFORD CO., ,06/03/1985,1445,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,81,AT,0,0, , ,0,0,0, ,0, , ,06/03/1985,1445,36.07,-79.80, , ,"","",470
10087940,GASTON CO., ,06/03/1985,1715,Hail,.75, ,0,0,0,0,NC,CST, , ,C,71,AT,0,0, , ,0,0,0, ,0, , ,06/03/1985,1715,35.22,-81.15, , ,"","",471
10087941,RUTHERFORD CO., ,06/04/1985,1715,Hail,.75, ,0,0,0,0,NC,CST, , ,C,161,AT,0,0, , ,0,0,0, ,0, , ,06/04/1985,1715,35.38,-81.92, , ,"","",472
10087942,BERTIE CO., ,06/04/1985,1715,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,15,AT,0,0, , ,0,0,0, ,0, , ,06/04/1985,1715,36.00,-76.95, , ,"","",473
10087943,GATES CO., ,06/04/1985,1730,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,73,AT,0,0, , ,0,0,0, ,0, , ,06/04/1985,1730,36.43,-76.85, , ,"","",474
10087945,GATES CO., ,06/04/1985,1745,Hail,3.50, ,0,0,0,0,NC,CST, , ,C,73,R,0,0, , ,0,0,0, ,0, , ,06/04/1985,1745,36.45,-76.80, , ,"","",475
10087946,HERTFORD CO., ,06/04/1985,1800,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,91,AT,0,0, , ,0,0,0, ,0, , ,06/04/1985,1800,36.30,-76.80, , ,"","",476
10087950,SURRY CO., ,06/04/1985,1800,Hail,2.75, ,0,0,0,0,NC,CST, , ,C,171,AT,0,0, , ,0,0,0, ,0, , ,06/04/1985,1800,36.50,-80.72, , ,"","",477
10087949,CHOWAN CO., ,06/04/1985,1800,Hail,2.75, ,0,0,0,0,NC,CST, , ,C,41,AT,0,0, , ,0,0,0, ,0, , ,06/04/1985,1800,36.18,-76.68, , ,"","",478
10087948,POLK CO., ,06/04/1985,1800,Hail,2.75, ,0,0,0,0,NC,CST, , ,C,149,AT,0,0, , ,0,0,0, ,0, , ,06/04/1985,1800,35.28,-82.12, , ,"","",479
10087947,GASTON CO., ,06/04/1985,1800,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,71,AT,0,0, , ,0,0,0, ,0, , ,06/04/1985,1800,35.22,-81.15, , ,"","",480
10087953,MECKLENBURG CO., ,06/04/1985,1835,Hail,2.75, ,0,0,0,0,NC,CST, , ,C,119,AT,0,0, , ,0,0,0, ,0, , ,06/04/1985,1835,35.13,-80.82, , ,"","",481
10089015,CHOWAN CO., ,06/04/1985,1925,Hail,1.50, ,0,0,0,0,NC,CST, , ,C,41,MT,0,0, , ,0,0,0, ,0, , ,06/04/1985,1925,36.07,-76.62, , ,"","",482
10089017,CABARRUS CO., ,06/04/1985,2000,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,25,AT,0,0, , ,0,0,0, ,0, , ,06/04/1985,2000,35.47,-80.63, , ,"","",483
10089019,MECKLENBURG CO., ,06/04/1985,2005,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,119,AT,0,0, , ,0,0,0, ,0, , ,06/04/1985,2005,35.32,-80.82, , ,"","",484
10089020,ROWAN CO., ,06/04/1985,2010,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,159,AT,0,0, , ,0,0,0, ,0, , ,06/04/1985,2010,35.77,-80.60, , ,"","",485
10089022,ROWAN CO., ,06/04/1985,2030,Hail,2.75, ,0,0,0,0,NC,CST, , ,C,159,AT,0,0, , ,0,0,0, ,0, , ,06/04/1985,2030,35.57,-80.48, , ,"","",486
10089024,DAVIDSON CO., ,06/04/1985,2040,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,57,AT,0,0, , ,0,0,0, ,0, , ,06/04/1985,2040,35.75,-80.32, , ,"","",487
10089026,RANDOLPH CO., ,06/04/1985,2145,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,151,AT,0,0, , ,0,0,0, ,0, , ,06/04/1985,2145,35.88,-79.98, , ,"","",488
10089027,GASTON CO., ,06/04/1985,2150,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,71,AT,0,0, , ,0,0,0, ,0, , ,06/04/1985,2150,35.28,-81.28, , ,"","",489
10089029,RANDOLPH CO., ,06/04/1985,2225,Hail,2.75, ,0,0,0,0,NC,CST, , ,C,151,AT,0,0, , ,0,0,0, ,0, , ,06/04/1985,2225,35.85,-79.58, , ,"","",490
10089028,RANDOLPH CO., ,06/04/1985,2225,Hail,2.75, ,0,0,0,0,NC,CST, , ,C,151,AT,0,0, , ,0,0,0, ,0, , ,06/04/1985,2225,35.87,-79.92, , ,"","",491
10089033,ORANGE CO., ,06/04/1985,2322,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,135,AT,0,0, , ,0,0,0, ,0, , ,06/04/1985,2322,35.92,-79.07, , ,"","",492
10089034,SURRY CO., ,06/05/1985,1300,Hail,3.00, ,0,0,0,0,NC,CST, , ,C,171,AT,0,0, , ,0,0,0, ,0, , ,06/05/1985,1300,36.45,-80.68, , ,"","",493
10089035,SURRY CO., ,06/05/1985,1335,Hail,1.50, ,0,0,0,0,NC,CST, , ,C,171,AT,0,0, , ,0,0,0, ,0, , ,06/05/1985,1335,36.48,-80.58, , ,"","",494
10089039,STOKES CO., ,06/05/1985,1450,Hail,1.75, ,0,0,0,0,NC,CST, , ,C,169,AT,0,0, , ,0,0,0, ,0, , ,06/05/1985,1450,36.30,-80.15, , ,"","",495
10089040,FORSYTH CO., ,06/05/1985,1550,Hail,.75, ,0,0,0,0,NC,CST, , ,C,67,AT,0,0, , ,0,0,0, ,0, , ,06/05/1985,1550,36.10,-80.25, , ,"","",496
10089042,GUILFORD CO., ,06/05/1985,1555,Hail,1.25, ,0,0,0,0,NC,CST, , ,C,81,AT,0,0, , ,0,0,0, ,0, , ,06/05/1985,1555,36.07,-79.80, , ,"","",497
10089044,CATAWBA CO., ,06/05/1985,1619,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,35,AT,0,0, , ,0,0,0, ,0, , ,06/05/1985,1619,35.70,-81.22, , ,"","",498
10089046,IREDELL CO., ,06/05/1985,1630,Hail,.75, ,0,0,0,0,NC,CST, , ,C,97,AT,0,0, , ,0,0,0, ,0, , ,06/05/1985,1630,35.78,-80.90, , ,"","",499
10089048,CATAWBA CO., ,06/05/1985,1649,Hail,1.00, ,0,0,0,0,NC,CST, , ,C,35,AT,0,0, , ,0,0,0, ,0, , ,06/05/1985,1649,35.72,-81.15, , ,"","",500
